Flow_ID,Node_ID,Protocol,Distance_m,RSRP_dBm,SINR_dB,Dur,RunTime,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,sMeanPktSz,dMeanPktSz,Rate,SrcRate,DstRate,Load,sTtl,dTtl,SrcWin,DstWin,TcpRtt,SynAck,AckDat,Offset,Loss,pLoss,Attack_Type,Attack_Tool,Label,Label_Binary
2702,UE_6,tcp,321,-51.6,40.41,2.501,2.501,50,27,23,26869,11983,14886,443.8,647.2,19.99,10.8,9.2,85946.42,64,64,65535,65535,0.0382,0.0191,0.0191,384,0,0,Benign,None,Benign,0
3861,UE_8,udp,403.8,-51.9,41.55,0.469,0.469,1256,1256,0,1282125,1282125,0,1020.8,0,2678.04,2678.04,0,21869936.03,64,0,0,0,0,0,0,0,1005,80,UDPFlood,Hping3,Malicious,1
993,UE_2,tcp,235.5,-52.31,40.88,8.55,8.55,444,36,408,594181,4172,590009,115.9,1446.1,51.93,4.21,47.72,555958.83,64,64,131072,131072,0.0179,0.009,0.009,253,0,0,Benign,None,Benign,0
3862,UE_8,udp,403.8,-52.02,41.3,0.435,0.435,2479,2479,0,2311668,2311668,0,932.5,0,5698.85,5698.85,0,42513434.48,64,0,0,0,0,0,0,0,1983,80,UDPFlood,Hping3,Malicious,1
2055,UE_5,tcp,309,-53.02,40.22,6.38,6.38,432,61,371,545564,3904,541660,64,1460,67.71,9.56,58.15,684092.79,64,64,262144,262144,0.0142,0.0071,0.0071,154,1,0.05,Benign,None,Benign,0
3375,UE_7,tcp,413,-58.88,33.7,0.0364,0.0364,617,617,0,24680,24680,0,40,0,16950.55,16950.55,0,5424175.82,128,0,1024,0,0,0,0,0,617,100,SYNFlood,Hping3,Malicious,1
1270,UE_3,udp,127.5,-41.71,50.87,5.783,5.783,144,70,74,24953,11648,13305,166.4,179.8,24.9,12.1,12.8,34519.11,64,64,0,0,0,0,0,506,0,0,Benign,None,Benign,0
1088,UE_3,udp,127.5,-41.58,50.64,5.748,5.748,164,84,80,27224,14288,12936,170.1,161.7,28.53,14.61,13.92,37890.05,64,64,0,0,0,0,0,441,0,0,Benign,None,Benign,0
1762,UE_4,udp,116.4,-39.67,52.75,0.09,0.09,6,4,2,455,334,121,83.5,60.3,66.67,44.44,22.22,40444.44,64,64,0,0,0,0,0,309,0,0,Benign,None,Benign,0
4885,UE_10,tcp,440.7,-53.24,39.82,41.43,41.43,17,12,5,495,295,200,24.6,40,0.41,0.29,0.12,95.58,64,64,512,16384,0.1246,0.0748,0.0498,128,0,0,SlowrateDoS,Slowloris,Malicious,1
4054,UE_9,tcp,409.2,-55.42,39.52,0.0021,0.0021,1,1,0,44,44,0,44,0,476.19,476.19,0,167619.05,60,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
3747,UE_8,udp,403.8,-51.76,40.84,0.151,0.151,1731,1731,0,1770294,1770294,0,1022.7,0,11463.58,11463.58,0,93790410.6,64,0,0,0,0,0,0,0,1385,80,UDPFlood,Hping3,Malicious,1
837,UE_2,tcp,235.5,-53.21,40.18,9.887,9.887,234,45,189,259639,3960,255679,88,1352.8,23.67,4.55,19.12,210085.16,64,64,131072,131072,0.0113,0.0057,0.0057,247,0,0,Benign,None,Benign,0
4158,UE_9,tcp,409.2,-55.49,38.18,0.0051,0.0051,1,1,0,44,44,0,44,0,196.08,196.08,0,69019.61,50,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1964,UE_4,udp,116.4,-40.81,52,0.18,0.18,3,1,2,206,96,110,95.7,54.9,16.67,5.56,11.11,9155.56,64,64,0,0,0,0,0,414,1,0.05,Benign,None,Benign,0
2495,UE_5,tcp,309,-52.7,39.8,5.544,5.544,477,85,392,577760,5440,572320,64,1460,86.04,15.33,70.71,833708.51,64,64,262144,262144,0.0179,0.009,0.009,305,1,0.05,Benign,None,Benign,0
784,UE_2,tcp,235.5,-52.64,40.95,5.924,5.924,459,43,416,527553,4433,523120,103.1,1257.5,77.48,7.26,70.22,712428.09,64,64,131072,131072,0.0154,0.0077,0.0077,454,1,0.05,Benign,None,Benign,0
3226,UE_7,tcp,413,-59.14,33.99,0.025,0.025,551,551,0,22040,22040,0,40,0,22040,22040,0,7052800,128,0,1024,0,0,0,0,0,551,100,SYNFlood,Hping3,Malicious,1
4625,UE_10,tcp,440.7,-52.81,38.48,42.77,42.77,19,12,7,616,336,280,28,40,0.44,0.28,0.16,115.22,64,64,512,16384,0.2248,0.1349,0.0899,128,0,0,SlowrateDoS,Slowloris,Malicious,1
1235,UE_3,udp,127.5,-41.45,51.57,3.169,3.169,215,109,106,37700,19489,18211,178.8,171.8,67.84,34.4,33.45,95171.98,64,64,0,0,0,0,0,364,0,0,Benign,None,Benign,0
3938,UE_8,udp,403.8,-52.7,40.73,0.392,0.392,745,745,0,720713,720713,0,967.4,0,1900.51,1900.51,0,14708428.57,64,0,0,0,0,0,0,0,596,80,UDPFlood,Hping3,Malicious,1
3630,UE_8,udp,403.8,-51.95,41.17,0.214,0.214,930,930,0,793476,793476,0,853.2,0,4345.79,4345.79,0,29662654.21,64,0,0,0,0,0,0,0,744,80,UDPFlood,Hping3,Malicious,1
3120,UE_7,tcp,413,-60.43,34.68,0.085,0.085,506,506,0,20240,20240,0,40,0,5952.94,5952.94,0,1904941.18,128,0,1024,0,0,0,0,0,506,100,SYNFlood,Hping3,Malicious,1
4286,UE_9,tcp,409.2,-55.43,38.51,0.0041,0.0041,1,1,0,44,44,0,44,0,243.9,243.9,0,85853.66,47,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1808,UE_4,udp,116.4,-40.73,51.81,0.186,0.186,4,2,2,262,151,111,75.5,55.7,21.51,10.75,10.75,11268.82,64,64,0,0,0,0,0,252,0,0,Benign,None,Benign,0
3076,UE_7,tcp,413,-59.54,33.94,0.0518,0.0518,524,524,0,20960,20960,0,40,0,10115.83,10115.83,0,3237065.64,128,0,1024,0,0,0,0,0,524,100,SYNFlood,Hping3,Malicious,1
3571,UE_8,udp,403.8,-51.72,40.84,0.347,0.347,1208,1208,0,810206,810206,0,670.7,0,3481.27,3481.27,0,18679100.86,64,0,0,0,0,0,0,0,966,80,UDPFlood,Hping3,Malicious,1
3149,UE_7,tcp,413,-59.64,33.74,0.1097,0.1097,525,525,0,21000,21000,0,40,0,4785.78,4785.78,0,1531449.41,128,0,1024,0,0,0,0,0,525,100,SYNFlood,Hping3,Malicious,1
1381,UE_3,udp,127.5,-41.22,51.35,3.963,3.963,203,99,104,35483,17325,18158,175,174.6,51.22,24.98,26.24,71628.56,64,64,0,0,0,0,0,434,0,0,Benign,None,Benign,0
2344,UE_5,tcp,309,-53.2,39.78,11.631,11.631,922,51,871,1274924,3264,1271660,64,1460,79.27,4.38,74.89,876914.45,64,64,262144,262144,0.0129,0.0065,0.0065,380,1,0.05,Benign,None,Benign,0
2914,UE_6,tcp,321,-51.62,39.99,2.185,2.185,90,40,50,41971,17796,24175,444.9,483.5,41.19,18.31,22.88,153669.57,64,64,65535,65535,0.0375,0.0188,0.0188,465,0,0,Benign,None,Benign,0
407,UE_1,tcp,146.1,-44.3,47.8,4.361,4.361,67,11,56,62877,2285,60592,207.7,1082,15.36,2.52,12.84,115344.19,64,64,65535,65535,0.03,0.015,0.015,241,0,0,Benign,None,Benign,0
2533,UE_6,tcp,321,-52.13,40.21,1.43,1.43,68,29,39,35529,13790,21739,475.5,557.4,47.55,20.28,27.27,198763.64,64,64,65535,65535,0.0293,0.0147,0.0147,274,1,0.05,Benign,None,Benign,0
1921,UE_4,udp,116.4,-39.69,51.67,0.171,0.171,3,2,1,229,181,48,90.5,48.2,17.54,11.7,5.85,10713.45,64,64,0,0,0,0,0,304,0,0,Benign,None,Benign,0
1965,UE_4,udp,116.4,-40.19,52.4,0.073,0.073,5,3,2,402,278,124,92.5,62,68.49,41.1,27.4,44054.79,64,64,0,0,0,0,0,411,1,0.05,Benign,None,Benign,0
3570,UE_8,udp,403.8,-51.65,40.19,0.101,0.101,653,653,0,489032,489032,0,748.9,0,6465.35,6465.35,0,38735207.92,64,0,0,0,0,0,0,0,522,80,UDPFlood,Hping3,Malicious,1
1218,UE_3,udp,127.5,-42,51.13,5.384,5.384,205,104,101,35689,18408,17281,177,171.1,38.08,19.32,18.76,53029.72,64,64,0,0,0,0,0,419,0,0,Benign,None,Benign,0
1862,UE_4,udp,116.4,-40.37,52.51,0.239,0.239,2,1,1,130,69,61,68.9,60.7,8.37,4.18,4.18,4351.46,64,64,0,0,0,0,0,284,0,0,Benign,None,Benign,0
3508,UE_8,udp,403.8,-52.9,40.84,0.524,0.524,848,848,0,721478,721478,0,850.8,0,1618.32,1618.32,0,11014931.3,64,0,0,0,0,0,0,0,678,80,UDPFlood,Hping3,Malicious,1
785,UE_2,tcp,235.5,-52.07,40.7,8.369,8.369,348,50,298,395365,5760,389605,115.2,1307.4,41.58,5.97,35.61,377932.85,64,64,131072,131072,0.0207,0.0104,0.0104,509,0,0,Benign,None,Benign,0
4873,UE_10,tcp,440.7,-54.39,40.88,60.07,60.07,19,11,8,596,276,320,25.1,40,0.32,0.18,0.13,79.37,64,64,512,16384,0.223,0.1338,0.0892,128,0,0,SlowrateDoS,Slowloris,Malicious,1
3174,UE_7,tcp,413,-59.64,33.78,0.0444,0.0444,518,518,0,20720,20720,0,40,0,11666.67,11666.67,0,3733333.33,128,0,1024,0,0,0,0,0,518,100,SYNFlood,Hping3,Malicious,1
125,UE_1,tcp,146.1,-44.45,48.5,3.94,3.94,51,30,21,23846,5943,17903,198.1,852.5,12.94,7.61,5.33,48418.27,64,64,65535,65535,0.0223,0.0112,0.0112,240,1,0.05,Benign,None,Benign,0
4709,UE_10,tcp,440.7,-54.74,39.49,63.36,63.36,14,8,6,473,233,240,29.1,40,0.22,0.13,0.09,59.72,64,64,512,16384,0.1949,0.1169,0.078,128,0,0,SlowrateDoS,Slowloris,Malicious,1
767,UE_2,tcp,235.5,-52.12,42.03,5.397,5.397,390,77,313,394872,7785,387087,101.1,1236.7,72.26,14.27,58,585320.73,64,64,131072,131072,0.01,0.005,0.005,181,0,0,Benign,None,Benign,0
4557,UE_10,tcp,440.7,-54.32,40.51,50.77,50.77,19,15,4,696,536,160,35.7,40,0.37,0.3,0.08,109.67,64,64,512,16384,0.1829,0.1097,0.0732,128,0,0,SlowrateDoS,Slowloris,Malicious,1
1014,UE_3,udp,127.5,-41.75,51.35,4.152,4.152,155,80,75,26562,14224,12338,177.8,164.5,37.33,19.27,18.06,51179.19,64,64,0,0,0,0,0,193,0,0,Benign,None,Benign,0
1668,UE_4,udp,116.4,-39.69,52.89,0.144,0.144,6,4,2,375,262,113,65.4,56.7,41.67,27.78,13.89,20833.33,64,64,0,0,0,0,0,318,0,0,Benign,None,Benign,0
1105,UE_3,udp,127.5,-42,51.63,5.375,5.375,288,143,145,49900,25540,24360,178.6,168,53.58,26.6,26.98,74269.77,64,64,0,0,0,0,0,497,0,0,Benign,None,Benign,0
4919,UE_10,tcp,440.7,-54.29,39.42,36.75,36.75,30,19,11,1139,699,440,36.8,40,0.82,0.52,0.3,247.95,64,64,512,16384,0.145,0.087,0.058,128,0,0,SlowrateDoS,Slowloris,Malicious,1
1858,UE_4,udp,116.4,-39.92,51.71,0.073,0.073,4,3,1,263,209,54,69.7,53.7,54.79,41.1,13.7,28821.92,64,64,0,0,0,0,0,388,0,0,Benign,None,Benign,0
1658,UE_4,udp,116.4,-39.93,51.93,0.154,0.154,3,2,1,203,149,54,74.7,54.3,19.48,12.99,6.49,10545.45,64,64,0,0,0,0,0,309,0,0,Benign,None,Benign,0
201,UE_1,tcp,146.1,-44.43,49.62,0.956,0.956,42,13,29,37810,2276,35534,175.1,1225.3,43.93,13.6,30.33,316401.67,64,64,65535,65535,0.0318,0.0159,0.0159,362,0,0,Benign,None,Benign,0
3895,UE_8,udp,403.8,-51.69,40.49,0.449,0.449,2211,2211,0,2217854,2217854,0,1003.1,0,4924.28,4924.28,0,39516329.62,64,0,0,0,0,0,0,0,1769,80,UDPFlood,Hping3,Malicious,1
1795,UE_4,udp,116.4,-40.51,51.94,0.055,0.055,6,4,2,472,352,120,88,60.2,109.09,72.73,36.36,68654.55,64,64,0,0,0,0,0,345,1,0.05,Benign,None,Benign,0
2006,UE_5,tcp,309,-53.51,39.96,4.224,4.224,859,88,771,1131292,5632,1125660,64,1460,203.36,20.83,182.53,2142598.48,64,64,262144,262144,0.0123,0.0062,0.0062,303,0,0,Benign,None,Benign,0
4287,UE_9,tcp,409.2,-55.64,38.46,0.0031,0.0031,1,1,0,44,44,0,44,0,322.58,322.58,0,113548.39,53,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
3613,UE_8,udp,403.8,-51.47,40.74,0.498,0.498,1828,1828,0,1619060,1619060,0,885.7,0,3670.68,3670.68,0,26008995.98,64,0,0,0,0,0,0,0,1462,80,UDPFlood,Hping3,Malicious,1
1268,UE_3,udp,127.5,-42.49,51.04,4.965,4.965,259,131,128,42664,21838,20826,166.7,162.7,52.17,26.38,25.78,68743.61,64,64,0,0,0,0,0,152,0,0,Benign,None,Benign,0
946,UE_2,tcp,235.5,-52.5,40.84,9.513,9.513,236,64,172,252533,6298,246235,98.4,1431.6,24.81,6.73,18.08,212368.76,64,64,131072,131072,0.0119,0.006,0.006,252,0,0,Benign,None,Benign,0
1330,UE_3,udp,127.5,-42.2,51.35,5.907,5.907,209,102,107,36406,17146,19260,168.1,180,35.38,17.27,18.11,49305.57,64,64,0,0,0,0,0,196,0,0,Benign,None,Benign,0
823,UE_2,tcp,235.5,-52.9,41.15,2.144,2.144,336,33,303,422121,3920,418201,118.8,1380.2,156.72,15.39,141.32,1575078.36,64,64,131072,131072,0.0114,0.0057,0.0057,454,0,0,Benign,None,Benign,0
1060,UE_3,udp,127.5,-42.26,50.8,4.742,4.742,274,137,137,46279,23975,22304,175,162.8,57.78,28.89,28.89,78075.07,64,64,0,0,0,0,0,377,1,0.05,Benign,None,Benign,0
2925,UE_6,tcp,321,-52.33,40.92,3.07,3.07,68,31,37,30726,10391,20335,335.2,549.6,22.15,10.1,12.05,80067.75,64,64,65535,65535,0.043,0.0215,0.0215,254,0,0,Benign,None,Benign,0
2141,UE_5,tcp,309,-53.31,39.9,6.87,6.87,619,90,529,778100,5760,772340,64,1460,90.1,13.1,77,906084.43,64,64,262144,262144,0.0244,0.0122,0.0122,217,1,0.05,Benign,None,Benign,0
2424,UE_5,tcp,309,-52.85,40.03,4.782,4.782,940,75,865,1267700,4800,1262900,64,1460,196.57,15.68,180.89,2120786.28,64,64,262144,262144,0.0212,0.0106,0.0106,379,1,0.05,Benign,None,Benign,0
4383,UE_9,tcp,409.2,-54.46,38.91,0.004,0.004,1,1,0,44,44,0,44,0,250,250,0,88000,54,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1881,UE_4,udp,116.4,-39.96,52.84,0.175,0.175,4,3,1,333,270,63,89.9,63.2,22.86,17.14,5.71,15222.86,64,64,0,0,0,0,0,401,0,0,Benign,None,Benign,0
3893,UE_8,udp,403.8,-52.36,41.1,0.505,0.505,1058,1058,0,947333,947333,0,895.4,0,2095.05,2095.05,0,15007255.45,64,0,0,0,0,0,0,0,846,80,UDPFlood,Hping3,Malicious,1
1086,UE_3,udp,127.5,-41.7,51.2,5.343,5.343,154,79,75,26869,13991,12878,177.1,171.7,28.82,14.79,14.04,40230.58,64,64,0,0,0,0,0,457,0,0,Benign,None,Benign,0
3265,UE_7,tcp,413,-59.97,34.31,0.0235,0.0235,440,440,0,17600,17600,0,40,0,18723.4,18723.4,0,5991489.36,128,0,1024,0,0,0,0,0,440,100,SYNFlood,Hping3,Malicious,1
2595,UE_6,tcp,321,-51.75,39.21,2.593,2.593,55,21,34,25622,7415,18207,353.1,535.5,21.21,8.1,13.11,79049.75,64,64,65535,65535,0.0392,0.0196,0.0196,417,0,0,Benign,None,Benign,0
1592,UE_4,udp,116.4,-40.67,52.4,0.111,0.111,5,3,2,315,206,109,68.8,54.4,45.05,27.03,18.02,22702.7,64,64,0,0,0,0,0,342,1,0.05,Benign,None,Benign,0
850,UE_2,tcp,235.5,-52.87,41.26,8.176,8.176,273,72,201,283836,8345,275491,115.9,1370.6,33.39,8.81,24.58,277726.03,64,64,131072,131072,0.0276,0.0138,0.0138,153,0,0,Benign,None,Benign,0
1440,UE_3,udp,127.5,-42,50.68,4.134,4.134,111,57,54,18234,9508,8726,166.8,161.6,26.85,13.79,13.06,35285.92,64,64,0,0,0,0,0,138,0,0,Benign,None,Benign,0
3966,UE_8,udp,403.8,-52.01,40.8,0.253,0.253,1312,1312,0,686176,686176,0,523,0,5185.77,5185.77,0,21697264.82,64,0,0,0,0,0,0,0,1050,80,UDPFlood,Hping3,Malicious,1
2854,UE_6,tcp,321,-51.02,40.16,1.767,1.767,73,29,44,30148,12055,18093,415.7,411.2,41.31,16.41,24.9,136493.49,64,64,65535,65535,0.0411,0.0206,0.0206,399,1,0.05,Benign,None,Benign,0
827,UE_2,tcp,235.5,-52.64,40.52,9.225,9.225,363,74,289,401483,8125,393358,109.8,1361.1,39.35,8.02,31.33,348169.54,64,64,131072,131072,0.0261,0.0131,0.0131,445,0,0,Benign,None,Benign,0
3651,UE_8,udp,403.8,-52.2,40.99,0.476,0.476,1814,1814,0,1855359,1855359,0,1022.8,0,3810.92,3810.92,0,31182504.2,64,0,0,0,0,0,0,0,1451,80,UDPFlood,Hping3,Malicious,1
3511,UE_8,udp,403.8,-52.12,40.82,0.482,0.482,639,639,0,485896,485896,0,760.4,0,1325.73,1325.73,0,8064663.9,64,0,0,0,0,0,0,0,511,80,UDPFlood,Hping3,Malicious,1
4851,UE_10,tcp,440.7,-53.79,38.16,54.18,54.18,22,13,9,737,377,360,29,40,0.41,0.24,0.17,108.82,64,64,512,16384,0.1039,0.0623,0.0416,128,0,0,SlowrateDoS,Slowloris,Malicious,1
3232,UE_7,tcp,413,-59.96,33.69,0.0382,0.0382,920,920,0,36800,36800,0,40,0,24083.77,24083.77,0,7706806.28,128,0,1024,0,0,0,0,0,920,100,SYNFlood,Hping3,Malicious,1
629,UE_2,tcp,235.5,-52.33,40.5,4.29,4.29,386,42,344,491006,4452,486554,106,1414.4,89.98,9.79,80.19,915628.9,64,64,131072,131072,0.0184,0.0092,0.0092,201,0,0,Benign,None,Benign,0
929,UE_2,tcp,235.5,-53.02,41.41,2.899,2.899,460,47,413,508125,4141,503984,88.1,1220.3,158.68,16.21,142.46,1402207.66,64,64,131072,131072,0.0258,0.0129,0.0129,378,1,0.05,Benign,None,Benign,0
3090,UE_7,tcp,413,-60.64,33.78,0.0339,0.0339,599,599,0,23960,23960,0,40,0,17669.62,17669.62,0,5654277.29,128,0,1024,0,0,0,0,0,599,100,SYNFlood,Hping3,Malicious,1
1902,UE_4,udp,116.4,-40.93,52.38,0.216,0.216,5,4,1,378,318,60,79.6,59.7,23.15,18.52,4.63,14000,64,64,0,0,0,0,0,269,1,0.05,Benign,None,Benign,0
1335,UE_3,udp,127.5,-42.12,50.87,1.532,1.532,287,141,146,46546,23025,23521,163.3,161.1,187.34,92.04,95.3,243060.05,64,64,0,0,0,0,0,265,0,0,Benign,None,Benign,0
3152,UE_7,tcp,413,-58.74,34.47,0.0433,0.0433,344,344,0,13760,13760,0,40,0,7944.57,7944.57,0,2542263.28,128,0,1024,0,0,0,0,0,344,100,SYNFlood,Hping3,Malicious,1
4318,UE_9,tcp,409.2,-54.5,38.46,0.0015,0.0015,1,1,0,44,44,0,44,0,666.67,666.67,0,234666.67,47,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
1890,UE_4,udp,116.4,-40.41,51.84,0.1,0.1,2,1,1,153,93,60,93.3,59.6,20,10,10,12240,64,64,0,0,0,0,0,145,0,0,Benign,None,Benign,0
2484,UE_5,tcp,309,-52.32,40.38,10.908,10.908,500,49,451,661596,3136,658460,64,1460,45.84,4.49,41.35,485218.92,64,64,262144,262144,0.0238,0.0119,0.0119,330,0,0,Benign,None,Benign,0
1606,UE_4,udp,116.4,-40.06,51.85,0.169,0.169,3,2,1,191,131,60,65.6,59.9,17.75,11.83,5.92,9041.42,64,64,0,0,0,0,0,379,0,0,Benign,None,Benign,0
1376,UE_3,udp,127.5,-41.78,51,4.289,4.289,216,108,108,36893,19105,17788,176.9,164.7,50.36,25.18,25.18,68814.18,64,64,0,0,0,0,0,267,1,0.05,Benign,None,Benign,0
2221,UE_5,tcp,309,-52.5,39.76,4.759,4.759,543,96,447,658764,6144,652620,64,1460,114.1,20.17,93.93,1107399.03,64,64,262144,262144,0.0157,0.0079,0.0079,448,1,0.05,Benign,None,Benign,0
1468,UE_3,udp,127.5,-42.53,50.84,4.779,4.779,259,132,127,44551,22440,22111,170,174.1,54.2,27.62,26.57,74577.95,64,64,0,0,0,0,0,153,1,0.05,Benign,None,Benign,0
1812,UE_4,udp,116.4,-40.31,52.02,0.144,0.144,2,1,1,121,69,52,69.2,51.7,13.89,6.94,6.94,6722.22,64,64,0,0,0,0,0,316,0,0,Benign,None,Benign,0
3014,UE_7,tcp,413,-60.08,33.11,0.0219,0.0219,448,448,0,17920,17920,0,40,0,20456.62,20456.62,0,6546118.72,128,0,1024,0,0,0,0,0,448,100,SYNFlood,Hping3,Malicious,1
1681,UE_4,udp,116.4,-40.48,52.1,0.193,0.193,6,4,2,474,366,108,91.5,53.8,31.09,20.73,10.36,19647.67,64,64,0,0,0,0,0,376,0,0,Benign,None,Benign,0
2208,UE_5,tcp,309,-52.6,39.71,5.188,5.188,424,93,331,489212,5952,483260,64,1460,81.73,17.93,63.8,754374.71,64,64,262144,262144,0.0237,0.0119,0.0119,321,1,0.05,Benign,None,Benign,0
1717,UE_4,udp,116.4,-40.1,52.35,0.248,0.248,2,1,1,118,67,51,66.9,50.6,8.06,4.03,4.03,3806.45,64,64,0,0,0,0,0,378,0,0,Benign,None,Benign,0
4580,UE_10,tcp,440.7,-53.71,38.81,47.22,47.22,29,18,11,955,515,440,28.6,40,0.61,0.38,0.23,161.8,64,64,512,16384,0.0956,0.0574,0.0382,128,0,0,SlowrateDoS,Slowloris,Malicious,1
4850,UE_10,tcp,440.7,-54.99,39.48,48.53,48.53,28,19,9,1116,756,360,39.8,40,0.58,0.39,0.19,183.97,64,64,512,16384,0.0846,0.0508,0.0338,128,0,0,SlowrateDoS,Slowloris,Malicious,1
4716,UE_10,tcp,440.7,-53.56,39.6,45.35,45.35,24,12,12,922,442,480,36.8,40,0.53,0.26,0.26,162.65,64,64,512,16384,0.1372,0.0823,0.0549,128,0,0,SlowrateDoS,Slowloris,Malicious,1
4542,UE_10,tcp,440.7,-54.09,39.88,59.13,59.13,20,13,7,687,407,280,31.3,40,0.34,0.22,0.12,92.95,64,64,512,16384,0.1779,0.1067,0.0712,128,0,0,SlowrateDoS,Slowloris,Malicious,1
2177,UE_5,tcp,309,-53.07,40.08,3.178,3.178,770,85,685,1005540,5440,1000100,64,1460,242.29,26.75,215.54,2531252.36,64,64,262144,262144,0.0129,0.0065,0.0065,155,0,0,Benign,None,Benign,0
2233,UE_5,tcp,309,-53.54,40.5,7.929,7.929,402,82,320,472448,5248,467200,64,1460,50.7,10.34,40.36,476678.52,64,64,262144,262144,0.0234,0.0117,0.0117,338,1,0.05,Benign,None,Benign,0
1282,UE_3,udp,127.5,-42.36,50.73,4.246,4.246,112,58,54,18780,9460,9320,163.1,172.6,26.38,13.66,12.72,35383.89,64,64,0,0,0,0,0,235,1,0.05,Benign,None,Benign,0
1588,UE_4,udp,116.4,-40.45,51.37,0.194,0.194,5,4,1,423,370,53,92.4,53.2,25.77,20.62,5.15,17443.3,64,64,0,0,0,0,0,380,1,0.05,Benign,None,Benign,0
2151,UE_5,tcp,309,-53.35,39.37,9.091,9.091,744,53,691,1012252,3392,1008860,64,1460,81.84,5.83,76.01,890772.85,64,64,262144,262144,0.0235,0.0118,0.0118,420,0,0,Benign,None,Benign,0
241,UE_1,tcp,146.1,-44.76,48.71,1.862,1.862,50,24,26,32773,4930,27843,205.4,1070.9,26.85,12.89,13.96,140807.73,64,64,65535,65535,0.0379,0.019,0.019,277,0,0,Benign,None,Benign,0
2016,UE_5,tcp,309,-53.89,39.88,12.961,12.961,430,92,338,499368,5888,493480,64,1460,33.18,7.1,26.08,308228.07,64,64,262144,262144,0.0263,0.0132,0.0132,370,1,0.05,Benign,None,Benign,0
2908,UE_6,tcp,321,-52.5,39.21,2.809,2.809,66,45,21,25955,17393,8562,386.5,407.7,23.5,16.02,7.48,73919.54,64,64,65535,65535,0.0233,0.0117,0.0117,253,0,0,Benign,None,Benign,0
4619,UE_10,tcp,440.7,-54.72,39.67,59.21,59.21,22,17,5,766,566,200,33.3,40,0.37,0.29,0.08,103.5,64,64,512,16384,0.1936,0.1162,0.0774,128,0,0,SlowrateDoS,Slowloris,Malicious,1
672,UE_2,tcp,235.5,-53.13,41.77,5.439,5.439,415,44,371,544937,4316,540621,98.1,1457.2,76.3,8.09,68.21,801525.28,64,64,131072,131072,0.0111,0.0056,0.0056,372,0,0,Benign,None,Benign,0
1272,UE_3,udp,127.5,-41.51,51.58,3.958,3.958,97,51,46,16322,8787,7535,172.3,163.8,24.51,12.89,11.62,32990.4,64,64,0,0,0,0,0,283,0,0,Benign,None,Benign,0
527,UE_2,tcp,235.5,-52.67,41.08,9.099,9.099,326,75,251,369536,7845,361691,104.6,1441,35.83,8.24,27.59,324902.52,64,64,131072,131072,0.0292,0.0146,0.0146,311,0,0,Benign,None,Benign,0
3446,UE_7,tcp,413,-60.36,33.36,0.0451,0.0451,848,848,0,33920,33920,0,40,0,18802.66,18802.66,0,6016851.44,128,0,1024,0,0,0,0,0,848,100,SYNFlood,Hping3,Malicious,1
4777,UE_10,tcp,440.7,-53.1,39.92,50.22,50.22,29,17,12,1050,570,480,33.5,40,0.58,0.34,0.24,167.26,64,64,512,16384,0.0953,0.0572,0.0381,128,0,0,SlowrateDoS,Slowloris,Malicious,1
212,UE_1,tcp,146.1,-43.96,47.68,2.337,2.337,59,19,40,43127,4423,38704,232.8,967.6,25.25,8.13,17.12,147632.01,64,64,65535,65535,0.0202,0.0101,0.0101,309,1,0.05,Benign,None,Benign,0
445,UE_1,tcp,146.1,-44.32,48.11,1.919,1.919,73,30,43,54626,5283,49343,176.1,1147.5,38.04,15.63,22.41,227726.94,64,64,65535,65535,0.032,0.016,0.016,413,0,0,Benign,None,Benign,0
4143,UE_9,tcp,409.2,-55.38,39.04,0.002,0.002,1,1,0,44,44,0,44,0,500,500,0,176000,50,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
69,UE_1,tcp,146.1,-44.98,47.59,3.739,3.739,63,16,47,55213,3616,51597,226,1097.8,16.85,4.28,12.57,118134.26,64,64,65535,65535,0.0291,0.0146,0.0146,509,0,0,Benign,None,Benign,0
3761,UE_8,udp,403.8,-52.82,40.6,0.443,0.443,993,993,0,732040,732040,0,737.2,0,2241.53,2241.53,0,13219683.97,64,0,0,0,0,0,0,0,794,80,UDPFlood,Hping3,Malicious,1
4168,UE_9,tcp,409.2,-54.78,39.78,0.0053,0.0053,1,1,0,44,44,0,44,0,188.68,188.68,0,66415.09,49,0,1024,0,0,0,0,0,1,100,SYNScan,Nmap,Malicious,1
697,UE_2,tcp,235.5,-52.43,41.34,6.83,6.83,217,55,162,217118,6567,210551,119.4,1299.7,31.77,8.05,23.72,254310.98,64,64,131072,131072,0.013,0.0065,0.0065,497,1,0.05,Benign,None,Benign,0
